id,user_posted,name,description,date_posted,photos,videos,url,quoted_post,tagged_users,replies,reposts,likes,views,external_url,hashtags,followers,biography,posts_count,profile_image_link,following,is_verified,quotes,bookmarks,parent_post_details
"1790743758956269756","shaabiranks","dylan saba","Today, on Nakba day, I am holding tight to the memories of my Dido and Teta, both of whom were exiled to Gaza in 1948. They met there and had four children, the youngest of whom was born during the 1967 war. Exile carried them to Beirut, and eventually the US","""2024-05-15T13:59:17.000Z""","[""https://pbs.twimg.com/media/GNn_9QeWMAAhvHX.jpg""]","null","https://x.com/shaabiranks/status/1790743758956269756","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",224,1496,8044,247226,"","null",15459,"‘a net whose fibres pass imperceptibly beneath the world’ // lawyer, writer, third worldist",10299,"https://pbs.twimg.com/profile_images/1828538449051226112/q7Y0IMpX_normal.jpg",615,false,20,358,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1760713972251078991","JulianneMcShane","Julianne McShane","I went to Oklahoma—which has a near-total abortion ban & one of the highest rates of intimate partner violence—to see how survivors were faring post-Dobbs. I found that the advocates tasked w/ helping them were also struggling. Deep dive for @MotherJones :","""2024-02-22T17:11:38.000Z""","null","null","https://x.com/JulianneMcShane/status/1760713972251078991","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""18510860"",""profile_name"":""Mother Jones"",""url"":""https://x.com/MotherJones""}]",13,391,647,77118,"https://www.motherjones.com/politics/2024/02/domestic-violence-work-dobbs-roe/","null",4596,"News & Engagement Writer @MotherJones | Formerly covering gender & inequity for @NBCNews @washingtonpost @nytimes @guardian & @nyu_journalism prof | she/her",42195,"https://pbs.twimg.com/profile_images/1810462186491281408/kQsdEDFE_normal.jpg",3509,false,11,110,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1720543540629979479","AvengingDrake78","Slowpoke guy 🍉","I love bands with names like this i think its awesome actually","""2023-11-03T20:48:40.000Z""","[""https://pbs.twimg.com/media/F-CZOvgXIAAezIi.jpg"",""https://pbs.twimg.com/media/F-CZOvjWUAAIk7D.jpg"",""https://pbs.twimg.com/media/F-CZOvhXQAAvQXn.jpg""]","null","https://x.com/AvengingDrake78/status/1720543540629979479","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",6,16,150,17749,"","null",409,"#1 Slowposter - Lebron is better than your favorite athlete - depressed Cincy sports fan - I like emo music :) - 22- he/him",16145,"https://pbs.twimg.com/profile_images/1633839821063086080/4fsdIhp__normal.jpg",2186,false,2,3,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1806521552961224816","queersocialism","josh!","Tanned. Rested. Ready.","""2024-06-28T02:54:36.000Z""","[""https://pbs.twimg.com/media/GRINx0GXgAA04oL.jpg""]","null","https://x.com/queersocialism/status/1806521552961224816","{""data_posted"":null,""description"":""Tanned. Rested. Ready. https://t.co/LuXiNBYPTU"",""photos"":[""https://pbs.twimg.com/media/GRIJadKWoAADFT5.jpg""],""post_id"":""1806516755377913935"",""profile_id"":""jacobin"",""profile_name"":""Jacobin"",""url"":""https://x.com/jacobin/status/1806516755377913935"",""videos"":null}","null",25,1689,40305,1135551,"","null",96512,"anti-colonial cultural worker. @blacks4peace. backup: @queersocialist cohost: @makcapitalism + @cabralsays creator: @radicaltheory",110269,"https://pbs.twimg.com/profile_images/1832444480135319552/DQqSj8aN_normal.jpg",2967,false,12,506,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1717391503058735497","barathmech93","Barath Venugopal","Yaru Sammy Nee! Giving Huge numbers of interviews to degrade #Leo ! Writing like this ! If it's true & accepting it no problem but it's not true (some but not all) at the moment! Especially TN & Rest of India is ahead! Production House will announce it anyway!","""2023-10-26T04:03:36.000Z""","null","null","https://x.com/barathmech93/status/1717391503058735497","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""102268884"",""profile_name"":""Ramesh Bala"",""url"":""https://x.com/rameshlaus""}]",13,118,446,30474,"","[""Leo""]",1238,"Procurement Specialist |  #Twitter Explorer about #Movies & #TVseries | #AlwaysAndForever | Fan of Theatres | One day we( @baraneemech )will build one.",8565,"https://pbs.twimg.com/profile_images/1649714131937685504/Gs4Iy7Y9_normal.jpg",2754,false,1,2,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1795480077112943003","PrimeIntellect","Prime Intellect","Awesome paper by @khoomeik on testing the universality of chincilla scaling laws. Supported with a (tiny) fast compute grant from https:// primeintellect.ai . Excited to finally be releasing my NeurIPS 2024 submission! Is Chinchilla universal? No! We find that: 1. language model scaling laws depend on data complexity 2. gzip effectively predicts scaling properties from training data As compressibility , data preference . x.com/khoomeik/statu…","""2024-05-28T15:39:43.000Z""","null","null","https://x.com/PrimeIntellect/status/1795480077112943003","{""data_posted"":null,""description"":""📢 Excited to finally be releasing my NeurIPS 2024 submission!\n\nIs Chinchilla universal? No! We find that:\n1. language model scaling laws depend on data complexity\n2. gzip effectively predicts scaling properties from training data\n\nAs compressibility 📉, data preference 📈.\n🧵⬇️ https://t.co/ZYYZ4hxDN2"",""photos"":[""https://pbs.twimg.com/media/GOpHYwBa8AA9HgG.jpg""],""post_id"":""1795477359933706272"",""profile_id"":""khoomeik"",""profile_name"":""Rohan Pandey (e/acc)"",""url"":""https://x.com/khoomeik/status/1795477359933706272"",""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1228506265665462272"",""profile_name"":""Rohan Pandey (e/acc)"",""url"":""https://x.com/khoomeik""}]",3,4,19,3826,"https://www.primeintellect.ai/","null",12258,"Find compute. Train models. Co-own intelligence. https://t.co/3NC0duKF4a.",937,"https://pbs.twimg.com/profile_images/1776723081614000128/CvwONP9I_normal.jpg",1871,false,0,2,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1798550460657549711","TopGResistance","The Resistance","He died from an injury he sustained in Gaza.","""2024-06-06T03:00:19.000Z""","[""https://pbs.twimg.com/media/GPW8HOrXsAEsM9Y.jpg""]","null","https://x.com/TopGResistance/status/1798550460657549711","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",87,80,867,8341,"","null",16790,"#FreePalestine 🇵🇸

https://t.co/6VE22D0h5O",40143,"https://pbs.twimg.com/profile_images/1722840967823192064/4iRKqNzs_normal.jpg",82,false,8,8,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1825633029340946534","Roots_Action","RootsAction","Twitch streamer @hasanthehun is here at the march on the dnc. Surrounded by a line of bike cops. About to start the march on the DNC! Lots of flags x.com/Roots_Action/s…","""2024-08-19T20:36:47.000Z""","[""https://pbs.twimg.com/media/GVXzD5yWIAAOvdZ.jpg""]","null","https://x.com/Roots_Action/status/1825633029340946534","{""data_posted"":null,""description"":""About to start the march on the DNC!  Lots of 🇵🇸 flags 💚 https://t.co/yimlQN89Im"",""photos"":null,""post_id"":""1825630417359179820"",""profile_id"":""Roots_Action"",""profile_name"":""RootsAction"",""url"":""https://x.com/Roots_Action/status/1825630417359179820"",""videos"":[""https://video.twimg.com/amplify_video/1825629379919069184/vid/avc1/1920x1080/p1bCEZMq2TjXy3s5.mp4?tag=16""]}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""326756275"",""profile_name"":""hasanabi"",""url"":""https://x.com/hasanthehun""}]",15,174,3383,118820,"","null",27091,"Progressive group that helped defeat Trump. Now we're pushing Dems to deliver for the multiracial working class & people of color, youths that elected them",27084,"https://pbs.twimg.com/profile_images/1389993506970607622/l9baJaQ7_normal.jpg",2700,false,7,78,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1757426772587549181","KC321go","KC","I am offended by your attempt to criminalize protest and smear protestors as targetting and intimidating Jews which is untrue. Enough with the false accusations of antisemitism! People are protesting against the slaughter of Palestinians. You are causing divisiveness and harm.","""2024-02-13T15:29:28.000Z""","null","null","https://x.com/KC321go/status/1757426772587549181","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1719469649077628928"",""profile_name"":""Deborah Lyons"",""url"":""https://x.com/DeborahLyonsSE""}]",22,21,250,2270,"","null",477,"The leadership we need is not on offer so we’ve got to become it | Palestine will be free 🇵🇸",4623,"https://pbs.twimg.com/profile_images/1737595115168747520/PZK7sJ64_normal.jpg",488,false,1,1,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1785069762239709539","MrMononym","Horace Homonym","My favourite time when Sid Vicious wasn't violent is that time Freddie Mercury called him Simon Ferocious and stared him down","""2024-04-29T22:12:50.000Z""","null","null","https://x.com/MrMononym/status/1785069762239709539","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""16956955"",""profile_name"":""James Urbaniak"",""url"":""https://x.com/JamesUrbaniak""}]",6,7,239,9488,"","null",567,"Satirist, leftist, feminist, istist

🇵🇸🏳️‍⚧️🏳️‍🌈",13860,"https://pbs.twimg.com/profile_images/1605668183997833232/b0pAiS30_normal.jpg",830,false,1,17,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1723487494061097218","_SAFECAMPUS","SAFE CAMPUS","Let us all come out and thank @JohnFetterman for the exceptionally strong position he has taken against Hamas and in support of Israel. This is NOT easy in his divided caucus and he has been steadfast and AMAZING on this. This is his office wall! THANK YOU John Fetterman!","""2023-11-11T23:46:54.000Z""","[""https://pbs.twimg.com/media/F-sOFlAWMAAStRY.jpg""]","null","https://x.com/_SAFECAMPUS/status/1723487494061097218","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""3622368202"",""profile_name"":""John Fetterman"",""url"":""https://x.com/JohnFetterman""}]",9,73,357,11256,"","null",11902,"S.A.F.E. CAMPUS advocates for Zionist Jews discriminated against and excluded on college campuses. We are vigilantly non-partisan.",33733,"https://pbs.twimg.com/profile_images/1737428156460437504/QVk927Mo_normal.jpg",3118,false,7,3,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1817235248561660229","keiyaa_","keiyaA","it’s my birthday #dirtytoo","""2024-07-27T16:27:00.000Z""","[""https://pbs.twimg.com/media/GTgd03ZWEAAJ7oW.jpg"",""https://pbs.twimg.com/media/GTgd03cXwAAelGO.jpg"",""https://pbs.twimg.com/media/GTgd03ZXYAAEIPy.jpg"",""https://pbs.twimg.com/media/GTgd03ZXIAAdHrK.jpg""]","null","https://x.com/keiyaa_/status/1817235248561660229","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",89,41,644,11520,"","[""dirtytoo""]",11739,"https://t.co/TdkfsFVqSP 🩵💙",12438,"https://pbs.twimg.com/profile_images/1751362315906121728/CEJch94r_normal.jpg",2315,false,2,9,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1812958762396971187","LemkinInstitute","Lemkin Institute for Genocide Prevention","The @lemkininstitute for Genocide Prevention offers its condolences to the government of the United States of America for the untimely demise of the temporary pier off the coast of Gaza. The US decided to close the pier by the end of July, after ongoing problems with weather and logistics. The effort to provide aid to the Palestinians of Gaza through the pier ultimately delivered around 8,100 metric tons of humanitarian supplies to shore, a cost of $28,395 per metric ton. The majority of this humanitarian aid has sat in a nearby warehouse due to Israel's unwillingness to ensure the safety of aid groups who would distribute it. The misadventure only saw supplies moved across the pier for 20 total days over nearly 3 months at a cost of $230 million dollars in #us taxpayer money. While the Lemkin Institute recognizes that all help is needed in a place where nearly every one of the 2.15 million people in Gaza faces acute food insecurity and 500,000 are on the brink of starvation, the pier has been an embarrassment and is widely viewed as nothing but an #aid -washing stunt to by time for Israel's genocidal campaign. One can ask whether such ineffective and indeed farcical stunts are the best way for the United States to leverage its massive global power. If the goal of the pier was to help supplies flow to Palestinians cut off by Israel's blockade of humanitarian efforts, the most direct path forward would have been -- and still is -- to stop giving the Israeli Defense Force billions of dollars of weapons that daily visit genocidal horrors on the people of Gaza.","""2024-07-15T21:13:46.000Z""","[""https://pbs.twimg.com/media/GSjsQpMbIAQBsoI.jpg""]","null","https://x.com/LemkinInstitute/status/1812958762396971187","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1370486225610620931"",""profile_name"":""Lemkin Institute for Genocide Prevention"",""url"":""https://x.com/LemkinInstitute""}]",41,677,1186,50555,"","null",22803,"Creating a Shared Language of Genocide Prevention Across the Globe. https://t.co/peuzEd1ew2",2496,"https://pbs.twimg.com/profile_images/1816009922590781440/0fCNsPEd_normal.jpg",1757,false,92,138,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1775433335034233053","macaronbacha","Nanami 🔻","It'll start with the movie being screened in that imaginary country Hybe is actually going to make it to history books VERY EASILY because it’s a Korean Company that will be thrown under the bus, as someone who sides with genocide and who used their money for genocide. And neither Bang PD, nor the anti-boycott realize this.","""2024-04-03T08:01:07.000Z""","null","[""https://video.twimg.com/ext_tw_video/1775433268571308032/pu/vid/avc1/576x1024/DOe81wA4IovB5y2o.mp4?tag=12""]","https://x.com/macaronbacha/status/1775433335034233053","{""data_posted"":null,""description"":""Hybe is actually going to make it to history books VERY EASILY because it’s a Korean Company that will be thrown under the bus, as someone who sides with genocide and who used their money for genocide. \n\nAnd neither Bang PD, nor the anti-boycott realize this."",""photos"":null,""post_id"":""1775268930573230432"",""profile_id"":""NadiaTspp"",""profile_name"":""Autumn lover 🍉"",""url"":""https://x.com/NadiaTspp/status/1775268930573230432"",""videos"":null}","null",1,738,1569,235735,"","null",480,"Vietnamese/English. 30+ introvert || ONE PALESTINIAN STATE SOLUTION",49920,"https://pbs.twimg.com/profile_images/1811028638147694597/QrLgQ7Mh_normal.jpg",821,false,73,130,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1740092778913382558","PeaceNotWar1984","Emily Peace ✨🕊️🇵🇸","Texted you @POTUS & if my pathetic representatives would ever reply to me, I’ll say the same to them. @SenatorShaheen @SenatorHassan @ChrisPappasNH #CeasefireNOW #OpenBorders4Aid #DismantleZionism #InvokeGenocideConvention #StopArmingIsrael #FreePalestine #WeAreAllPalestinian","""2023-12-27T19:30:22.000Z""","[""https://pbs.twimg.com/media/GCYNKGwXgAEXeEa.jpg"",""https://pbs.twimg.com/media/GCYNKGxXAAASDfL.jpg""]","null","https://x.com/PeaceNotWar1984/status/1740092778913382558","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1349149096909668363"",""profile_name"":""President Biden"",""url"":""https://x.com/POTUS""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""109287731"",""profile_name"":""Sen. Jeanne Shaheen"",""url"":""https://x.com/SenatorShaheen""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""946549322"",""profile_name"":""Sen. Maggie Hassan"",""url"":""https://x.com/SenatorHassan""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""574799823"",""profile_name"":""Chris Pappas"",""url"":""https://x.com/ChrisPappasNH""}]",6,8,13,592,"","[""CeasefireNOW"",""OpenBorders4Aid"",""DismantleZionism"",""InvokeGenocideConvention"",""StopArmingIsrael"",""FreePalestine"",""WeAreAllPalestinian""]",1146,"Human, Animal and Environmental Rights. Imagine Peace ☮️Live Love💟                    Resistance United ✊🏽 Follow: @OpenBorders4Aid 🇵🇸 @911GazaHelpline",18419,"https://pbs.twimg.com/profile_images/1752736364959879168/WZIP3ptK_normal.jpg",1383,false,1,0,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1814322874548723869","PalestinSpricht","Palästina Spricht 🍉","Der #IGH hat mit 14 zu 1 Stimmen dafür gestimmt, daß allen Palästinenser*innen, die durch die israelische Besatzung seit 1967 Schaden erlitten haben, Reparationen gezahlt werden müssen.","""2024-07-19T15:34:16.000Z""","[""https://pbs.twimg.com/media/GS3BeWfWQAEfa4e.png""]","[""https://video.twimg.com/ext_tw_video/1814318955089043456/pu/vid/avc1/482x270/Yyt_aHvFpGQkGvS1.mp4?tag=12""]","https://x.com/PalestinSpricht/status/1814322874548723869","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",0,21,83,1977,"","[""IGH""]",6280,"تحالف من أجل الحقوق الفلسطينية وضد العنصريّة
Koalition für palästinensische Rechte und gegen Rassismus -
Coalition for Palestinian Rights and Against Racism",16960,"https://pbs.twimg.com/profile_images/1488963706243407875/zM-KKmSL_normal.jpg",1117,false,1,1,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1731067740239065312","sjpchi","SJP Chicago- طلاب لأجل العدالة في فلسطين","FREE PALESTINE","""2023-12-02T21:48:05.000Z""","null","[""https://video.twimg.com/ext_tw_video/1731066170848014338/pu/vid/avc1/720x1280/lFUXafsh0ZHsU6X8.mp4?tag=12""]","https://x.com/sjpchi/status/1731067740239065312","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",27,140,318,4599,"","null",6603,"SJP Chicago is a unified front of Chicago SJPs advancing the liberation of Palestine & committed to supporting, uplifting, & connecting each other.",2174,"https://pbs.twimg.com/profile_images/1145212795694276608/ETpWF4aF_normal.jpg",207,false,5,3,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1741082187221344300","RawFootage9","RawFootage","A beautiful country DESTROYED by terrorism.","""2023-12-30T13:01:55.000Z""","null","null","https://x.com/RawFootage9/status/1741082187221344300","{""data_posted"":null,""description"":""🚨🚨A beautiful country DESTROYED by terrorism. 💔💔🇵🇸 https://t.co/KOW6hV3z6z"",""photos"":null,""post_id"":""1741077537290109144"",""profile_id"":""RawFootage9"",""profile_name"":""RawFootage"",""url"":""https://x.com/RawFootage9/status/1741077537290109144"",""videos"":[""https://video.twimg.com/ext_tw_video/1741077481887543296/pu/vid/avc1/720x1280/aab51tks3TfhlTlG.mp4?tag=12""]}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1593929531148144645"",""profile_name"":""The Saviour"",""url"":""https://x.com/stairwayto3dom""}]",2,36,89,11138,"https://twitter.com/RawFootage9/status/1741077537290109144?t=Hu2F_kkh6SsuDKpt7tjCLg&s=19","null",4388,"The truth is when I speak, so listen! #FreePalestine 🇵🇸",4859,"https://pbs.twimg.com/profile_images/1745461267337478144/BCuwM7BI_normal.jpg",141,false,1,2,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1825093923435417662","MichaelBauerX","Michael","#German #police has green light from the authorities to brutally beat pro #Palestine demonstrators. Not only is #Germany financing & whitewashing #Israel ‘s #genocide in Palestine, they also brutally suppress any criticism of it in the name of #Staatsräson Ich finde es toll, dass Deutschland im Gegensatz zum Iran die Frauen respektiert. #b1708","""2024-08-18T08:54:34.000Z""","null","null","https://x.com/MichaelBauerX/status/1825093923435417662","{""data_posted"":null,""description"":""Ich finde es toll, dass Deutschland im Gegensatz zum Iran die Frauen respektiert. #b1708 https://t.co/2xARwXZlh7"",""photos"":null,""post_id"":""1824955596279267773"",""profile_id"":""sully_011"",""profile_name"":""sully 🍉"",""url"":""https://x.com/sully_011/status/1824955596279267773"",""videos"":[""https://video.twimg.com/ext_tw_video/1824955559910559744/pu/vid/avc1/1080x720/ba6xpR_6ggpqu4E4.mp4?tag=12""]}","null",12,30,114,2708,"","[""German"",""police"",""Palestine"",""Germany"",""Israel"",""genocide"",""Staatsräson""]",754,"#CeaseFireNow
Free Palestine 🇵🇸
Palestine solidarity account. 
Got family in Ireland, Israel, Germany.
Globetrotter. 🌍
Marketing manager.",21424,"https://pbs.twimg.com/profile_images/1719065493791756288/llt9QuYA_normal.jpg",1052,false,2,3,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1738791575289754055","bibillyhillz","kookie shnookie bookie","this is the most insane picture of namgi ive ever seen he makes yoongi look TINY","""2023-12-24T05:19:51.000Z""","[""https://pbs.twimg.com/media/GCFtuJ8XUAA4Eju.jpg""]","null","https://x.com/bibillyhillz/status/1738791575289754055","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",16,947,6421,88201,"","null",2155,"she/any ✫ muslim ✫ blk/yt ✫ #KeepEyesOnSudan 🇸🇩 #freecongo #freepalestine",37802,"https://pbs.twimg.com/profile_images/1801794306073661440/vpPoUSkG_normal.jpg",957,false,92,394,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1809769200283722008","Padres","San Diego Padres","The birthday boy gets things started","""2024-07-07T01:59:35.000Z""","null","[""https://video.twimg.com/amplify_video/1809768807617216512/vid/avc1/1280x720/YTnsDu1f6mT1SBM9.mp4?tag=14""]","https://x.com/Padres/status/1809769200283722008","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",30,104,1103,49967,"","null",691899,"Official account of the San Diego Padres. #ForTheFaithful",91447,"https://pbs.twimg.com/profile_images/1832450644411871233/rOGyM04Z_normal.jpg",1376,false,4,5,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1815403139358478727","_Breezy_Briii","Brianna Turner","Although W fans will have to wait a few weeks to watch WNBA games again, you can stay connected by heading to http:// rockthevote.org/teamW to register to vote, check registration status, pledge to vote, or request an absentee ballot","""2024-07-22T15:06:51.000Z""","null","null","https://x.com/_Breezy_Briii/status/1815403139358478727","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",21,585,1625,86611,"http://rockthevote.org/teamW","null",23071,"@WNBA @chicagosky @NotreDame @ASU she/her Texan🤘🏾",18212,"https://pbs.twimg.com/profile_images/1812580671509979136/rUlXBhah_normal.jpg",293,false,32,38,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1767705483647865155","AlAwda","PAL-Awda NY/NJ","PAL Law Commission Served Hosts and Sponsors of Stolen Palestinian Land Sales Events Notices and Demand Letters and Filed Complaints Over the Weekend, with Investigation of Zionist War Crimes Network Ongoing https:// palwarcrimes.org/pal-law-presse r-march-2024-english …","""2024-03-13T00:13:24.000Z""","[""https://pbs.twimg.com/media/GIgmxM6WEAAzlLs.jpg"",""https://pbs.twimg.com/media/GIgmxP2X0AMQS-E.jpg"",""https://pbs.twimg.com/media/GIgmxP1XQAA8E8K.jpg"",""https://pbs.twimg.com/media/GIgmxP9XIAAk0A_.jpg""]","null","https://x.com/AlAwda/status/1767705483647865155","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",2,17,30,3873,"https://palwarcrimes.org/pal-law-presser-march-2024-english","null",3123,"Palestinian Assembly for Liberation | The Palestine Right to Return Coalition
Telegram: https://t.co/o15dxWl2hw",24369,"https://pbs.twimg.com/profile_images/1798736381067337728/Yj7WWp05_normal.jpg",558,false,2,1,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1727001089911013500","brish_ti","Brishti Basu","I've gotten more backlash for writing this than anything else this past month. But these are important voices to hear, in light of people losing livelihoods for using this slogan. What does 'From the river to the sea, Palestine will be free' mean?","""2023-11-21T16:28:40.000Z""","null","null","https://x.com/brish_ti/status/1727001089911013500","{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","null",33,58,202,27410,"https://www.cbc.ca/news/from-the-river-to-the-sea-palestine-1.7033881","null",7484,"বৃষ্টি | Journalist & Editor | Ex CBC, The Tyee, Capital Daily + lots more | brishtireports@gmail.com | She/her",14001,"https://pbs.twimg.com/profile_images/1628558181852147713/jeq8A1Pu_normal.jpg",1774,false,5,21,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
"1748594280300437712","SirOstapBender","Condemner of Nouns𓅃🔻","The russian foreign minister made that exact point Not exactly what they said, but close enough","""2024-01-20T06:32:18.000Z""","null","null","https://x.com/SirOstapBender/status/1748594280300437712","{""data_posted"":null,""description"":""@feitfor @REMram08 Not exactly what they said, but close enough https://t.co/uRY9MRyk2w"",""photos"":[""https://pbs.twimg.com/media/GEQatlKWcAAcXTx.jpg""],""post_id"":""1748551979712893376"",""profile_id"":""SirOstapBender"",""profile_name"":""Condemner of Nouns𓅃🔻"",""url"":""https://x.com/SirOstapBender/status/1748551979712893376"",""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1076374945309945856"",""profile_name"":""Kimby"",""url"":""https://x.com/Kimmylea4""}]",1,14,171,9633,"https://x.com/SirOstapBender/status/1748551979712893376?s=20","null",1145,"Lieutenant General of the IDF Seed Retrieval Unit; Wikifeet Desegragation Activist; ░C░L░O░A░C░A░ ░I░N░ ░B░I░O░",8941,"https://pbs.twimg.com/profile_images/1799720711684063232/tDWBS-MH_normal.png",788,false,0,8,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"
